Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
40020,112.0,44.5,48125.0,26904.0,4.0,3.5714285714285716
40022,826.0,48.0,65750.0,26345.0,16.0,1.937046004842615
40023,4598.0,40.9,99911.0,40484.0,91.0,1.9791213571117878
40025,58.0,74.5,114167.0,148078.0,0.0,0.0
40026,5747.0,36.8,97151.0,38926.0,126.0,2.192448233861145
40031,23358.0,39.3,68280.0,25336.0,2115.0,9.054713588492165
40033,12581.0,38.8,37708.0,19381.0,2080.0,16.53286702169939
40036,237.0,27.8,26364.0,16682.0,52.0,21.940928270042193
40037,2745.0,40.1,39053.0,17956.0,575.0,20.947176684881605
40040,473.0,46.2,45114.0,18068.0,124.0,26.21564482029598
40041,277.0,81.2,16875.0,21308.0,23.0,8.303249097472925
40045,3489.0,44.6,47979.0,23145.0,388.0,11.12066494697621
40046,1881.0,36.6,61006.0,26002.0,150.0,7.974481658692185
40047,19820.0,37.8,64557.0,27162.0,1669.0,8.420787083753783
40048,111.0,78.8,-666666666.0,4992.0,107.0,96.3963963963964
40049,109.0,85.4,-666666666.0,8505.0,23.0,21.10091743119266
40050,1828.0,36.5,29063.0,15284.0,583.0,31.89277899343545
40051,4445.0,38.7,40236.0,17797.0,1080.0,24.296962879640045
40052,520.0,38.6,32566.0,15691.0,132.0,25.384615384615383
40055,2040.0,45.7,71731.0,28677.0,43.0,2.107843137254902
40056,3527.0,42.5,66571.0,31993.0,278.0,7.882052736036291
40057,3336.0,43.3,49764.0,22414.0,597.0,17.89568345323741
40058,104.0,66.3,16250.0,12575.0,58.0,55.76923076923077
40059,17785.0,44.3,112410.0,65344.0,622.0,3.497329210008434
40060,1174.0,42.5,41131.0,18665.0,198.0,16.86541737649063
40062,385.0,49.2,31364.0,30371.0,14.0,3.6363636363636362
40063,663.0,30.5,-666666666.0,733.0,0.0,0.0
40065,28933.0,37.5,54910.0,25092.0,3677.0,12.708671758891231
40067,5353.0,38.9,74920.0,37276.0,870.0,16.252568653091725
40068,1961.0,50.0,47386.0,25356.0,319.0,16.26721060683325
40069,8475.0,40.3,40392.0,20390.0,1362.0,16.07079646017699
40070,383.0,41.8,58438.0,21135.0,58.0,15.143603133159269
40071,14636.0,40.8,64931.0,25827.0,952.0,6.504509428805685
40075,1298.0,42.6,40714.0,21803.0,218.0,16.795069337442218
40076,2182.0,49.6,51056.0,27733.0,127.0,5.8203483043079745
40077,377.0,55.8,53125.0,34910.0,0.0,0.0
40078,2322.0,42.2,36250.0,18998.0,377.0,16.23600344530577
40104,1267.0,48.8,31786.0,26956.0,236.0,18.6266771902131
40107,2033.0,44.4,48333.0,21521.0,252.0,12.395474667978357
40108,11566.0,39.6,55114.0,23379.0,1530.0,13.228428151478472
40109,2424.0,38.6,57986.0,21514.0,297.0,12.252475247524753
40110,12.0,-666666666.0,-666666666.0,,0.0,0.0
40111,1662.0,44.9,35000.0,17724.0,404.0,24.308062575210588
40115,686.0,45.3,33036.0,16390.0,109.0,15.889212827988338
40117,2081.0,42.8,64634.0,26455.0,215.0,10.331571359923114
40118,9767.0,37.2,43122.0,19627.0,1826.0,18.69560765844169
40119,1580.0,54.9,46250.0,23911.0,171.0,10.822784810126583
40121,10271.0,22.6,50988.0,18108.0,781.0,7.6039334047317695
40140,514.0,30.3,52885.0,17254.0,65.0,12.645914396887159
40142,2691.0,36.6,45508.0,22500.0,931.0,34.596804162021556
40143,6515.0,41.6,41901.0,18642.0,867.0,13.30775134305449
40144,1779.0,42.1,47786.0,19815.0,253.0,14.221472737492974
40145,786.0,30.1,40195.0,12940.0,354.0,45.038167938931295
40146,4353.0,36.8,40825.0,17547.0,915.0,21.01998621640248
40150,3839.0,43.8,50317.0,22452.0,608.0,15.83745767126856
40152,380.0,64.8,37382.0,22333.0,39.0,10.263157894736842
40155,1173.0,33.3,25417.0,14383.0,432.0,36.828644501278774
40157,638.0,45.7,49375.0,20517.0,30.0,4.702194357366771
40160,23689.0,32.9,45434.0,21877.0,4617.0,19.49005867702309
40161,184.0,22.9,42813.0,22157.0,17.0,9.23913043478261
40162,6245.0,40.0,62795.0,23488.0,666.0,10.66453162530024
40165,33626.0,39.3,56755.0,23873.0,4094.0,12.175102599179207
40170,275.0,68.5,34722.0,18964.0,77.0,28.0
40171,236.0,53.7,28147.0,24680.0,80.0,33.898305084745765
40175,13961.0,40.1,53151.0,27403.0,1718.0,12.30570876011747
40176,1126.0,35.3,41691.0,18938.0,152.0,13.49911190053286
40177,1388.0,33.6,40370.0,20842.0,323.0,23.270893371757925
40178,654.0,28.3,53795.0,17487.0,26.0,3.9755351681957185
40202,6468.0,36.3,14619.0,18475.0,2130.0,32.93135435992579
40203,18347.0,33.1,15149.0,12749.0,9643.0,52.55900147163024
40204,14229.0,36.2,48212.0,40165.0,1979.0,13.908215615995502
40205,24068.0,42.6,69275.0,42396.0,1785.0,7.41648662123982
40206,19277.0,39.1,44395.0,33709.0,3029.0,15.713025885770607
40207,30237.0,41.1,71402.0,46690.0,2547.0,8.423454707808315
40208,15480.0,23.4,25753.0,15787.0,5049.0,32.616279069767444
40209,485.0,27.7,25625.0,14490.0,255.0,52.577319587628864
40210,15250.0,30.9,20120.0,11250.0,6742.0,44.20983606557377
40211,23622.0,34.3,25228.0,13837.0,8222.0,34.80653627973923
40212,17308.0,36.6,25600.0,14617.0,6351.0,36.69401432863416
40213,15834.0,35.5,34921.0,22913.0,3500.0,22.104332449160037
40214,45756.0,37.8,39655.0,20818.0,8910.0,19.47285601888277
40215,22342.0,32.1,27204.0,13976.0,7789.0,34.86259063646943
40216,40844.0,39.2,39515.0,21115.0,6861.0,16.798060914699832
50619,2354.0,44.2,45313.0,21946.0,237.0,10.067969413763807
50620,40.0,47.0,40500.0,22475.0,12.0,30.0
50621,1507.0,47.4,58693.0,27817.0,68.0,4.512276045122761
50622,3304.0,42.7,73056.0,35747.0,162.0,4.903147699757869
50624,1953.0,37.4,67419.0,34070.0,74.0,3.789042498719918
50625,1053.0,46.0,44599.0,23261.0,130.0,12.345679012345679
50626,1950.0,38.5,61853.0,25461.0,101.0,5.17948717948718
50627,3528.0,42.1,50820.0,24359.0,370.0,10.487528344671201
50628,1378.0,40.9,45625.0,29779.0,217.0,15.747460087082729
50629,2155.0,39.1,66167.0,30559.0,156.0,7.238979118329467
50630,1878.0,41.2,47344.0,26357.0,193.0,10.27689030883919
50632,1076.0,45.0,55756.0,28867.0,66.0,6.133828996282528
50633,414.0,47.2,48264.0,24239.0,31.0,7.48792270531401
50634,656.0,47.9,47969.0,27750.0,30.0,4.573170731707317
50635,1704.0,44.3,58373.0,29003.0,159.0,9.330985915492958
50636,1866.0,45.4,46083.0,27643.0,226.0,12.111468381564844
50638,3282.0,43.4,53352.0,29661.0,282.0,8.592321755027422
50641,1975.0,32.6,44000.0,18237.0,347.0,17.569620253164558
50642,593.0,38.4,58750.0,21837.0,55.0,9.27487352445194
50643,2606.0,44.2,74871.0,35107.0,93.0,3.5686876438986954
50644,8560.0,42.0,56441.0,31870.0,714.0,8.341121495327103
50645,962.0,45.1,42708.0,20378.0,164.0,17.04781704781705
50647,1831.0,44.4,56536.0,26215.0,38.0,2.075368651010377
50648,4627.0,33.0,65191.0,28196.0,188.0,4.063107845256106
50650,528.0,44.7,57917.0,27718.0,32.0,6.0606060606060606
50651,3665.0,39.2,61172.0,29754.0,198.0,5.402455661664393
50652,90.0,54.0,30833.0,17931.0,24.0,26.666666666666668
50653,667.0,34.3,53750.0,25672.0,34.0,5.097451274362818
50654,338.0,33.9,42120.0,27550.0,13.0,3.8461538461538463
50655,733.0,43.8,53333.0,25087.0,26.0,3.5470668485675305
50658,2468.0,43.1,47750.0,27205.0,129.0,5.226904376012966
50659,5697.0,42.7,45448.0,25106.0,540.0,9.47867298578199
50660,1314.0,47.5,64911.0,30470.0,57.0,4.337899543378995
50662,6930.0,43.8,40419.0,23053.0,899.0,12.972582972582973
50664,58.0,22.9,-666666666.0,16902.0,21.0,36.206896551724135
50665,2780.0,43.0,52520.0,28909.0,204.0,7.338129496402877
50666,1130.0,37.2,67625.0,26064.0,66.0,5.84070796460177
50667,872.0,37.7,69375.0,27630.0,28.0,3.2110091743119265
50668,1319.0,39.3,63359.0,26314.0,71.0,5.382865807429871
50669,2399.0,47.1,55956.0,33158.0,123.0,5.1271363067944975
50670,2115.0,40.3,56875.0,23836.0,110.0,5.200945626477542
50671,271.0,26.4,65750.0,21537.0,5.0,1.845018450184502
50672,505.0,41.8,51250.0,31327.0,39.0,7.7227722772277225
50673,237.0,45.3,58125.0,24003.0,4.0,1.6877637130801688
50674,3449.0,45.0,56750.0,29251.0,345.0,10.002899391127864
50675,2560.0,41.1,55250.0,29379.0,168.0,6.5625
50676,2346.0,36.6,48707.0,22690.0,354.0,15.089514066496164
50677,11925.0,36.4,63604.0,30445.0,786.0,6.591194968553459
50680,1312.0,40.8,50568.0,30524.0,115.0,8.765243902439025
50681,508.0,44.0,58375.0,25384.0,13.0,2.559055118110236
50682,1636.0,40.1,64531.0,27889.0,129.0,7.885085574572127
50701,29343.0,38.5,49295.0,27740.0,4963.0,16.913744334253483
50702,20328.0,35.2,42976.0,22807.0,2761.0,13.582251082251082
50703,19986.0,35.2,33416.0,17126.0,4835.0,24.191934354047834
50707,8580.0,38.4,43665.0,21261.0,886.0,10.326340326340326
50801,9544.0,41.2,42333.0,23854.0,1237.0,12.961022632020118
50830,1814.0,40.0,47955.0,25099.0,147.0,8.103638368246967
50833,2182.0,43.8,47132.0,21611.0,292.0,13.382218148487626
50835,134.0,44.5,42292.0,18221.0,4.0,2.985074626865672
50836,401.0,43.5,39107.0,19800.0,77.0,19.201995012468828
50837,292.0,49.8,44632.0,29094.0,32.0,10.95890410958904
50839,21.0,61.3,30500.0,17843.0,2.0,9.523809523809524
50840,610.0,41.9,44286.0,22486.0,96.0,15.737704918032787
50841,2785.0,48.1,47147.0,24604.0,312.0,11.202872531418313
50842,85.0,44.5,53750.0,28304.0,4.0,4.705882352941177
50843,651.0,29.6,43438.0,21645.0,146.0,22.427035330261138
50845,847.0,43.2,51458.0,21110.0,35.0,4.132231404958677
50846,1155.0,47.4,46856.0,23929.0,74.0,6.406926406926407
50847,43.0,64.9,27250.0,29777.0,5.0,11.627906976744185
50848,404.0,45.0,57000.0,37102.0,22.0,5.445544554455446
50849,2616.0,45.1,46172.0,26165.0,194.0,7.415902140672783
50851,1929.0,43.1,43100.0,25529.0,276.0,14.307931570762053
50853,729.0,45.0,48929.0,26620.0,130.0,17.83264746227709
50854,2053.0,51.2,40903.0,26935.0,336.0,16.36629322942036
50857,281.0,38.0,52841.0,22959.0,77.0,27.402135231316727
50858,718.0,49.8,51106.0,27570.0,70.0,9.749303621169917
50859,664.0,41.5,56786.0,29667.0,45.0,6.77710843373494
50860,691.0,22.1,32083.0,13273.0,255.0,36.90303907380608
50861,314.0,37.8,51250.0,26040.0,28.0,8.9171974522293
50862,195.0,39.6,35179.0,24715.0,38.0,19.487179487179485
50863,321.0,30.2,55284.0,22828.0,19.0,5.919003115264798
50864,1983.0,47.0,38261.0,23116.0,297.0,14.97730711043873
51001,2408.0,44.9,53056.0,26626.0,149.0,6.187707641196013
51002,2689.0,38.8,54677.0,30693.0,219.0,8.144291558200074
51003,1616.0,43.2,63287.0,28675.0,82.0,5.074257425742574
51004,1320.0,41.1,43365.0,22866.0,177.0,13.409090909090908
51005,1499.0,45.7,52125.0,26495.0,172.0,11.474316210807205
51006,1195.0,40.3,39286.0,21881.0,303.0,25.355648535564853
51007,730.0,43.8,72188.0,27651.0,32.0,4.383561643835616
51008,98.0,46.7,53750.0,34162.0,4.0,4.081632653061225
51009,304.0,28.3,52361.0,22341.0,75.0,24.67105263157895
51010,267.0,48.5,29792.0,19552.0,37.0,13.857677902621722
51011,68.0,49.5,48750.0,21976.0,11.0,16.176470588235293
51012,6326.0,48.7,49491.0,28827.0,520.0,8.220044261776794
51014,448.0,52.8,61250.0,32320.0,27.0,6.026785714285714
51016,1267.0,53.3,42143.0,22461.0,172.0,13.575374901341752
51018,384.0,36.8,48804.0,22648.0,28.0,7.291666666666667
51019,785.0,39.8,53309.0,25369.0,111.0,14.140127388535031
51020,671.0,35.5,50455.0,20679.0,57.0,8.49478390461997
51022,748.0,42.8,68750.0,33483.0,34.0,4.545454545454546
51023,3183.0,44.4,50725.0,27297.0,390.0,12.252591894439208
51024,1878.0,42.7,69118.0,32383.0,127.0,6.762513312034079
51025,1805.0,49.0,47976.0,32866.0,95.0,5.2631578947368425
51026,887.0,45.0,57083.0,26449.0,20.0,2.254791431792559
51027,1050.0,37.8,52222.0,24826.0,73.0,6.9523809523809526
51028,2172.0,39.9,61711.0,29657.0,151.0,6.952117863720074
51029,360.0,40.0,52292.0,23434.0,40.0,11.11111111111111
51030,1658.0,42.0,72524.0,29319.0,104.0,6.272617611580217
51031,12114.0,40.6,52418.0,26618.0,1019.0,8.411754994221562
51033,360.0,52.0,56597.0,34446.0,12.0,3.3333333333333335
51034,1815.0,49.6,43365.0,29289.0,190.0,10.46831955922865
51035,1765.0,44.9,57895.0,29006.0,126.0,7.138810198300283
51036,594.0,31.6,55284.0,23682.0,90.0,15.151515151515152
51037,355.0,43.5,42344.0,19055.0,12.0,3.380281690140845
51038,1695.0,43.4,69118.0,27745.0,94.0,5.545722713864307
51039,2421.0,41.6,63015.0,28759.0,159.0,6.567534076827757
51040,3576.0,45.2,37917.0,21089.0,528.0,14.765100671140939
51041,7519.0,29.7,64464.0,23864.0,498.0,6.623221173028329
51044,179.0,54.0,46250.0,22082.0,14.0,7.82122905027933
51046,1644.0,46.7,54167.0,25125.0,202.0,12.287104622871047
51047,698.0,55.6,45000.0,25339.0,133.0,19.054441260744987
51048,619.0,36.6,48583.0,31690.0,52.0,8.40064620355412
51049,467.0,43.5,49000.0,22695.0,77.0,16.488222698072803
51050,2752.0,38.9,57713.0,23753.0,125.0,4.542151162790698
51051,103.0,38.7,41875.0,22299.0,12.0,11.650485436893204
51052,908.0,43.1,66250.0,28708.0,44.0,4.845814977973569
51053,1274.0,39.2,52222.0,24620.0,67.0,5.259026687598116
51054,5183.0,35.9,70114.0,25783.0,882.0,17.017171522284393
51055,1364.0,40.0,60536.0,29117.0,123.0,9.017595307917889
51056,464.0,58.2,49063.0,28179.0,35.0,7.543103448275862
51058,1091.0,36.9,49808.0,26902.0,103.0,9.440879926672777
51060,591.0,45.8,38250.0,24416.0,39.0,6.598984771573604
51061,698.0,41.4,60313.0,25693.0,115.0,16.4756446991404
51062,636.0,42.5,50962.0,23332.0,176.0,27.67295597484277
51063,1302.0,40.6,44130.0,24881.0,102.0,7.8341013824884795
51101,702.0,45.7,17034.0,15891.0,200.0,28.49002849002849
51103,17592.0,33.3,36113.0,16639.0,4071.0,23.141200545702592
51104,23222.0,33.1,55387.0,27794.0,2704.0,11.644130565842735
51105,9465.0,30.9,26920.0,13186.0,3093.0,32.67828843106181
51106,26127.0,35.3,50046.0,25535.0,2551.0,9.763845829984307
51108,5582.0,41.9,50737.0,28820.0,601.0,10.76675026872089
51109,2925.0,39.7,35556.0,19833.0,240.0,8.205128205128204
51111,269.0,34.4,54740.0,25924.0,0.0,0.0
51201,6156.0,42.9,55179.0,32951.0,438.0,7.115009746588694
51230,512.0,29.5,73750.0,20448.0,40.0,7.8125
51231,362.0,32.9,74271.0,43546.0,40.0,11.049723756906078
51232,761.0,48.6,50192.0,29225.0,54.0,7.09592641261498
51234,1167.0,38.6,60793.0,24780.0,71.0,6.083976006855184
51235,1038.0,37.7,54000.0,22103.0,118.0,11.368015414258188
51237,1635.0,45.2,53333.0,26331.0,203.0,12.415902140672783
51238,1273.0,32.9,55000.0,23216.0,49.0,3.8491751767478397
51239,3364.0,33.1,63125.0,26571.0,211.0,6.272294887039239
51240,1755.0,32.6,49345.0,26802.0,198.0,11.282051282051283
51241,1771.0,35.9,62353.0,27612.0,63.0,3.5573122529644268
51242,206.0,48.3,56000.0,36842.0,13.0,6.310679611650485
51243,825.0,38.8,52434.0,22184.0,110.0,13.333333333333334
51244,91.0,45.1,68750.0,28558.0,0.0,0.0
51245,1389.0,38.5,52250.0,24861.0,256.0,18.430525557955363
51246,3752.0,40.6,51553.0,25956.0,153.0,4.077825159914712
51247,5171.0,31.9,56768.0,24221.0,635.0,12.280023206343067
51248,1576.0,52.4,49063.0,28341.0,121.0,7.677664974619289
51249,3371.0,44.7,48533.0,24016.0,322.0,9.552061702758825
51250,8332.0,29.1,66750.0,25672.0,534.0,6.409025444071052
51301,12905.0,41.7,47077.0,29456.0,1336.0,10.3525765207284
51331,1111.0,48.4,47083.0,35535.0,96.0,8.64086408640864
51333,395.0,50.9,51563.0,29104.0,46.0,11.645569620253164
51334,7334.0,39.2,48645.0,27111.0,830.0,11.317152986092173
51338,913.0,36.3,60893.0,27893.0,84.0,9.200438116100766
51341,68.0,20.9,20000.0,15946.0,16.0,23.529411764705884
51342,1112.0,43.2,44375.0,23262.0,74.0,6.654676258992806
51343,222.0,41.8,63214.0,33209.0,17.0,7.657657657657658
51345,401.0,42.7,54286.0,27456.0,40.0,9.975062344139651
51346,2148.0,49.7,47104.0,28803.0,226.0,10.521415270018622
51347,1336.0,36.6,61071.0,29867.0,40.0,2.9940119760479043
51350,637.0,32.6,60833.0,22587.0,11.0,1.7268445839874411
51351,4468.0,46.8,51250.0,30119.0,303.0,6.781557743957028
51354,1109.0,49.7,52000.0,26563.0,73.0,6.582506762849414
51355,929.0,52.0,57727.0,39477.0,99.0,10.656620021528525
51357,797.0,35.3,50417.0,25434.0,93.0,11.668757841907151
51358,1150.0,48.9,41739.0,23313.0,128.0,11.130434782608695
51360,8365.0,50.9,58617.0,34278.0,543.0,6.491332934847579
51363,155.0,35.5,53750.0,24759.0,5.0,3.225806451612903
51364,668.0,34.6,49500.0,23536.0,72.0,10.778443113772456
51365,451.0,34.8,56875.0,25124.0,67.0,14.855875831485587
51366,355.0,47.8,50417.0,27305.0,41.0,11.549295774647888
51401,12145.0,41.8,49221.0,27342.0,1059.0,8.719637710992178
51430,816.0,35.5,54728.0,22138.0,60.0,7.352941176470588
51431,449.0,43.8,51667.0,23351.0,6.0,1.3363028953229399
51433,503.0,47.5,51538.0,25996.0,45.0,8.946322067594433
51436,830.0,34.3,56667.0,26804.0,35.0,4.216867469879518
51439,1242.0,36.2,48917.0,22523.0,172.0,13.848631239935587
51440,367.0,33.1,61250.0,29135.0,10.0,2.7247956403269753
51441,436.0,37.5,32813.0,16715.0,110.0,25.229357798165136
51442,9747.0,36.5,45913.0,20596.0,2189.0,22.458192264286446
51443,1899.0,39.7,48229.0,24964.0,220.0,11.58504476040021
51444,231.0,31.2,55000.0,20071.0,2.0,0.8658008658008658
51445,2799.0,50.3,42328.0,26734.0,531.0,18.971061093247588
51446,585.0,51.5,38594.0,22992.0,42.0,7.17948717948718
51447,162.0,62.4,27917.0,22476.0,22.0,13.580246913580247
51448,592.0,47.3,43750.0,22293.0,81.0,13.682432432432432
51449,2090.0,50.6,40847.0,28066.0,366.0,17.51196172248804
51450,1533.0,53.5,50224.0,31361.0,103.0,6.718851924331377
51451,102.0,41.5,35000.0,18478.0,10.0,9.803921568627452
51453,693.0,45.8,47841.0,26815.0,66.0,9.523809523809524
51454,1345.0,44.1,52344.0,26188.0,108.0,8.029739776951672
51455,2330.0,47.7,49957.0,31319.0,258.0,11.072961373390559
51458,1588.0,43.6,47344.0,26607.0,81.0,5.100755667506297
51459,79.0,37.4,41250.0,19662.0,2.0,2.5316455696202533
51461,1159.0,44.3,51750.0,28469.0,164.0,14.150129421915445
51462,1007.0,34.3,48967.0,25051.0,116.0,11.519364448857994
51463,669.0,41.2,40500.0,23501.0,41.0,6.128550074738415
51465,666.0,46.3,53125.0,23665.0,68.0,10.21021021021021
51466,914.0,43.9,52917.0,25640.0,124.0,13.566739606126914
51467,670.0,47.9,54489.0,37958.0,35.0,5.223880597014926
51501,34847.0,35.1,42214.0,20703.0,6334.0,18.176600568198122
51503,37381.0,41.0,58921.0,30121.0,4070.0,10.887884219255772
51510,3771.0,38.0,46923.0,25946.0,528.0,14.001591089896579
51520,244.0,29.4,40500.0,15182.0,38.0,15.573770491803279
51521,1856.0,45.4,55227.0,35292.0,167.0,8.997844827586206
51523,355.0,52.1,41442.0,22960.0,69.0,19.43661971830986
51525,1114.0,40.6,55852.0,26997.0,74.0,6.642728904847397
51526,1315.0,55.2,79006.0,35773.0,67.0,5.095057034220532
51527,493.0,52.3,44583.0,23111.0,50.0,10.141987829614605
51528,788.0,48.7,45795.0,22776.0,89.0,11.294416243654823
51529,1827.0,40.4,50855.0,23436.0,154.0,8.42911877394636
51530,1216.0,34.4,47794.0,22111.0,49.0,4.029605263157895
51531,823.0,55.6,54688.0,27812.0,44.0,5.34629404617254
51532,644.0,40.6,45000.0,21205.0,44.0,6.832298136645963
51533,1026.0,46.1,58258.0,28092.0,55.0,5.360623781676413
51534,9464.0,40.2,71514.0,27655.0,697.0,7.364750633981403
51535,1901.0,45.2,46635.0,22743.0,265.0,13.940031562335612
51536,415.0,54.0,56719.0,35297.0,27.0,6.506024096385542
51537,6558.0,46.2,48883.0,27361.0,894.0,13.63220494053065
51540,489.0,40.6,47813.0,23737.0,62.0,12.678936605316974
51541,319.0,45.9,46458.0,23333.0,31.0,9.717868338557993
51542,1003.0,50.4,92188.0,34955.0,52.0,5.18444666001994
51543,453.0,49.4,52875.0,25288.0,36.0,7.947019867549669
51544,870.0,45.5,46875.0,22214.0,95.0,10.919540229885058
51545,338.0,48.8,26250.0,17820.0,121.0,35.798816568047336
51546,2742.0,40.7,60722.0,27122.0,234.0,8.533916849015318
51548,343.0,47.2,69250.0,35843.0,31.0,9.037900874635568
51549,396.0,43.7,51719.0,31604.0,36.0,9.090909090909092
51550,148.0,52.7,56250.0,27894.0,13.0,8.783783783783784
51551,1741.0,45.0,79844.0,33614.0,82.0,4.7099368179207355
51552,281.0,47.5,73125.0,39686.0,44.0,15.658362989323843
51553,1232.0,34.7,70987.0,29046.0,63.0,5.113636363636363
51554,157.0,44.5,43583.0,28696.0,0.0,0.0
51555,5224.0,42.7,56763.0,27963.0,373.0,7.140122511485452
51556,426.0,41.5,51354.0,20657.0,61.0,14.31924882629108
51557,723.0,50.8,46250.0,27271.0,80.0,11.065006915629322
51558,609.0,50.0,53125.0,33697.0,43.0,7.060755336617405
51559,1647.0,44.1,60385.0,33723.0,135.0,8.19672131147541
51560,2371.0,37.1,66893.0,27104.0,153.0,6.45297342893294
51561,1212.0,51.6,48654.0,24160.0,103.0,8.498349834983498
51562,349.0,39.5,53438.0,23026.0,56.0,16.045845272206304
51563,622.0,50.7,43224.0,26940.0,65.0,10.45016077170418
51564,445.0,48.6,43563.0,24861.0,43.0,9.662921348314606
51565,558.0,50.5,48250.0,27319.0,41.0,7.347670250896058
51566,6831.0,44.7,41841.0,22119.0,1397.0,20.45088566827697
51570,841.0,44.8,53333.0,26770.0,148.0,17.598097502972653
51571,571.0,45.8,73750.0,34741.0,18.0,3.1523642732049035
51572,420.0,43.0,40927.0,24828.0,9.0,2.142857142857143
51573,1160.0,47.3,68173.0,30130.0,38.0,3.2758620689655173
51575,1722.0,40.7,67235.0,32649.0,36.0,2.0905923344947737
51576,2187.0,37.2,97500.0,39399.0,96.0,4.3895747599451305
51577,1247.0,48.1,53047.0,31727.0,77.0,6.174819566960705
51578,97.0,46.8,52917.0,24537.0,11.0,11.34020618556701
51579,2508.0,39.9,50905.0,25253.0,239.0,9.529505582137162
51601,5833.0,45.7,43682.0,23765.0,991.0,16.989542259557687
51630,213.0,42.3,45500.0,19642.0,22.0,10.328638497652582
51631,260.0,54.8,51765.0,31490.0,23.0,8.846153846153847
51632,7019.0,41.4,45625.0,22449.0,697.0,9.930189485681721
51636,457.0,47.3,44375.0,24175.0,66.0,14.442013129102845
51637,212.0,41.2,31528.0,14083.0,34.0,16.037735849056602
51638,1476.0,49.7,53563.0,30944.0,77.0,5.2168021680216805
51639,850.0,52.5,55962.0,35706.0,89.0,10.470588235294118
51640,1562.0,43.5,40592.0,24225.0,206.0,13.188220230473751
51645,303.0,37.4,50000.0,23253.0,0.0,0.0
51646,721.0,46.4,48859.0,26596.0,45.0,6.2413314840499305
51647,95.0,39.6,33750.0,24306.0,9.0,9.473684210526315
51648,137.0,50.3,62500.0,34704.0,0.0,0.0
51649,296.0,54.0,63750.0,37035.0,33.0,11.14864864864865
51650,421.0,33.2,53365.0,30363.0,40.0,9.501187648456057
51652,1639.0,47.7,52214.0,31451.0,141.0,8.602806589383771
51653,1518.0,33.5,58958.0,23263.0,191.0,12.582345191040844
51654,532.0,52.1,55521.0,28018.0,44.0,8.270676691729323
51656,100.0,27.2,41250.0,15111.0,1.0,1.0
52001,43674.0,36.1,43726.0,23214.0,6971.0,15.961441589961991
52002,15519.0,39.7,69607.0,30951.0,790.0,5.0905341839036025
52003,13240.0,44.7,61513.0,33859.0,1037.0,7.832326283987915
52030,399.0,34.2,43125.0,20699.0,61.0,15.288220551378446
52031,5444.0,45.2,52553.0,27710.0,263.0,4.8310066127847175
52032,1476.0,39.4,63068.0,29237.0,100.0,6.775067750677507
52033,3276.0,39.5,62632.0,28587.0,346.0,10.561660561660561
52035,1137.0,44.0,55250.0,24742.0,65.0,5.716798592788039
52037,1250.0,42.8,57067.0,28276.0,46.0,3.68
52038,427.0,47.4,73125.0,27621.0,34.0,7.962529274004684
52039,1094.0,50.4,66563.0,31605.0,32.0,2.9250457038391224
52040,5727.0,38.4,51477.0,24302.0,534.0,9.324253535882661
52041,1528.0,38.5,59423.0,27842.0,62.0,4.057591623036649
52042,1718.0,39.3,49773.0,23150.0,288.0,16.763678696158323
52043,2236.0,49.3,52684.0,27466.0,162.0,7.2450805008944545
52044,156.0,39.6,45625.0,21675.0,72.0,46.15384615384615
52045,2549.0,34.7,62708.0,23580.0,243.0,9.533150255001962
52046,2170.0,36.5,71707.0,31687.0,74.0,3.410138248847926
52047,454.0,43.4,49583.0,26377.0,80.0,17.621145374449338
52048,405.0,37.1,55625.0,18270.0,41.0,10.123456790123457
52049,1299.0,50.6,52917.0,28209.0,67.0,5.157813702848345
52050,767.0,31.8,54000.0,27547.0,42.0,5.475880052151239
52052,2935.0,49.3,43725.0,23683.0,309.0,10.528109028960818
52053,1053.0,44.4,52024.0,23746.0,143.0,13.580246913580247
52054,866.0,48.1,62045.0,30753.0,95.0,10.969976905311778
52057,7694.0,44.2,54554.0,28295.0,741.0,9.630881206134651
52060,8534.0,42.9,40798.0,22309.0,1252.0,14.670728849308647
52064,885.0,45.9,61500.0,30849.0,101.0,11.412429378531073
52065,1149.0,42.4,54943.0,26078.0,48.0,4.177545691906006
52066,79.0,54.6,34091.0,21223.0,6.0,7.594936708860759
52068,4195.0,35.4,75556.0,27167.0,241.0,5.744934445768773
52069,1555.0,39.7,51375.0,24273.0,176.0,11.318327974276528
52070,931.0,52.9,46875.0,26948.0,80.0,8.592910848549947
52072,225.0,42.8,50536.0,28693.0,30.0,13.333333333333334
52073,1260.0,40.0,66333.0,26087.0,84.0,6.666666666666667
52074,409.0,41.1,56458.0,25394.0,26.0,6.356968215158925
52076,2462.0,47.2,51534.0,27894.0,265.0,10.763606823720552
52077,440.0,36.2,38333.0,17515.0,27.0,6.136363636363637
52078,843.0,50.6,65114.0,32787.0,48.0,5.693950177935943
52079,854.0,44.9,54375.0,27494.0,34.0,3.981264637002342
52101,13803.0,39.2,54528.0,25549.0,878.0,6.360936028399624
52132,1888.0,41.9,51361.0,26561.0,189.0,10.010593220338983
52133,592.0,52.1,72000.0,31384.0,8.0,1.3513513513513513
52134,376.0,33.7,41750.0,26226.0,64.0,17.02127659574468
